project	grant	lab	composite	dataType	view	cell	localization	rnaExtract	readType	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	geoSampleAccession	labExpId	bioRep	seqPlatform	spikeInPool	tableName	type	md5sum	size	labVersion	submittedDataVersion	labProtocolId	donorId	dateResubmitted	objStatus	sex	wgEncodeCshlLongRnaSeqSknshraCellPapFastqRd2Rep1	dccInternalNotes	filename
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	HWP	cell	total	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-02-25	2012-11-25	5875	GSM984620	LID47255	080WC	Illumina_HiSeq_2000	Nist13	NA	spikeins	0f82f6fb501c1b2c20f0a5f861952958	268M	NA	NA	NA	0092205	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwp0092205CellTotalSpikeinsRep2.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	HWP	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-02-26	2012-11-25	5886	NA	LID47254	079WC	Illumina_HiSeq_2000	Nist13	wgEncodeCshlLongRnaSeqHwp81202015CellTotalAlnRep1	bam	7361c7b7ee72ca26e18798084c035977	17G	NA	NA	NA	8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwp81202015CellTotalAlnRep1.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	HWP	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-02-26	2012-11-25	5886	NA	LID47254	079WC	Illumina_HiSeq_2000	Nist13	wgEncodeCshlLongRnaSeqHwp81202015CellTotalAlnRep1	bai	f9628ff1a5f9a5e3fafb4b9615bcd1f5	8.2M	NA	NA	NA	8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwp81202015CellTotalAlnRep1.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	HWP	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-02-26	2012-11-25	5886	GSM984620	LID47254	079WC	Illumina_HiSeq_2000	Nist13	NA	fastq	e06ce99bef092e0ba274cd910c6a1227	11G	NA	NA	NA	8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwp81202015CellTotalFastqRd1Rep1.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	HWP	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-02-26	2012-11-25	5886	GSM984620	LID47254	079WC	Illumina_HiSeq_2000	Nist13	NA	fastq	bfbfd961c4f775e695ba6c99513a4899	11G	NA	NA	NA	8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwp81202015CellTotalFastqRd2Rep1.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	HWP	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-02-26	2012-11-25	5886	GSM984620	LID47254	079WC	Illumina_HiSeq_2000	Nist13	wgEncodeCshlLongRnaSeqHwp81202015CellTotalMinusRep1	bigWig	baf55eb39fa4dc9e41a433526e6e96e7	295M	NA	NA	NA	8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwp81202015CellTotalMinusRep1.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	HWP	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-02-26	2012-11-25	5886	GSM984620	LID47254	079WC	Illumina_HiSeq_2000	Nist13	wgEncodeCshlLongRnaSeqHwp81202015CellTotalPlusRep1	bigWig	ee7d60d63c957cacdfdb7931cc680127	303M	NA	NA	NA	8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwp81202015CellTotalPlusRep1.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	HWP	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-02-26	2012-11-25	5886	GSM984620	LID47254	079WC	Illumina_HiSeq_2000	Nist13	NA	spikeins	f91756ebb80d1022b4a22c1bfce30581	335M	NA	NA	NA	8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwp81202015CellTotalSpikeinsRep1.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	HWP	cell	total	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-03-16	2012-12-16	6033	GSM984620	LID47254,LID47255	079WC,080WC	Illumina_HiSeq_2000	Nist13	wgEncodeCshlLongRnaSeqHwpCellTotalContigs	bedRnaElements	6c8a385bf7b6706bc6e4f1b09ae21c9c	29M	iIDR	NA	NA	8120201.5,0092205	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwpCellTotalContigs.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsDeNovo	HWP	cell	total	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002682	2012-05-30	2013-03-02	6951	GSM984620	LID47255,LID47254	080WC,079WC	Illumina_HiSeq_2000	Nist13	NA	gff	f9673950b1263833550ff4ab6b5e7efc	18M	iIDR	NA	NA	0092205,8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwpCellTotalExonsDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsGencV10	HWP	cell	total	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-03-27	2012-12-27	6378	GSM984620	LID47254,LID47255	079WC,080WC	Illumina_HiSeq_2000	Nist13	NA	gtf	d700375601eff310e850ef1ae9b15e72	20M	iIDR	NA	NA	8120201.5,0092205	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwpCellTotalExonsGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	HWP	cell	total	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002682	2012-07-16	2013-04-16	7413	GSM984620	LID47255,LID47254	080WC,079WC	Illumina_HiSeq_2000	Nist13	NA	gff	bc1b770b205475c65833b4305b78054d	5.7M	iIDR	NA	NA	0092205,8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwpCellTotalGeneDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneGencV10	HWP	cell	total	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-03-27	2012-12-27	6378	GSM984620	LID47254,LID47255	079WC,080WC	Illumina_HiSeq_2000	Nist13	NA	gtf	02ee3ec132a6d0b64db4f84b7a3e6511	1.9M	iIDR	NA	NA	8120201.5,0092205	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwpCellTotalGeneGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Junctions	HWP	cell	total	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-03-16	2012-12-16	6052	GSM984620	LID47254,LID47255	079WC,080WC	Illumina_HiSeq_2000	Nist13	wgEncodeCshlLongRnaSeqHwpCellTotalJunctions	bedRnaElements	e5af33d92f94386dfae72b7940da28f0	12M	iIDR	NA	NA	8120201.5,0092205	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwpCellTotalJunctions.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	HWP	cell	total	2x101D	1	ENCODE Jul 2012 Freeze	wgEncodeEH002682	2012-04-27	2013-01-27	6883	GSM984620	LID47254	079WC	Illumina_HiSeq_2000	Nist13	NA	pdf	9cf446761ea46d05966d908f3a47cddd	302K	NA	NA	NA	8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwpCellTotalProtocolRep1.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	HWP	cell	total	2x101D	2	ENCODE Jul 2012 Freeze	wgEncodeEH002682	2012-04-27	2013-01-27	6875	GSM984620	LID47255	080WC	Illumina_HiSeq_2000	Nist13	NA	pdf	77b6663fa8ec0998ff0288968e1de9fb	221K	NA	NA	NA	0092205	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwpCellTotalProtocolRep2.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	HWP	cell	total	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002682	2012-07-16	2013-04-16	7413	GSM984620	LID47255,LID47254	080WC,079WC	Illumina_HiSeq_2000	Nist13	NA	gtf	d3833f1870785fecb525f6f5593e10d9	6.3M	iIDR	NA	NA	0092205,8120201.5	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwpCellTotalTranscriptDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptGencV10	HWP	cell	total	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002682	2012-03-27	2012-12-27	6378	GSM984620	LID47254,LID47255	079WC,080WC	Illumina_HiSeq_2000	Nist13	wgEncodeCshlLongRnaSeqHwpCellTotalTranscriptGencV10	gtf	3d453bda79312a9b0e8302c783bb76c7	4.9M	iIDR	NA	NA	8120201.5,0092205	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqHwpCellTotalTranscriptGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	IMR90	cell	longPolyA	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5781	NA	LID45016	045WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapAlnRep1	bam	114d55b835b1da684d17b1c01a866187	14G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapAlnRep1.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	IMR90	cell	longPolyA	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5781	NA	LID45016	045WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapAlnRep1	bai	32a744724a9553171f68f08a907ec862	8.0M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapAlnRep1.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	IMR90	cell	longPolyA	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5771	NA	LID45017	046WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapAlnRep2	bam	732db7a9ffe6ef3bda55c1ce3d5d3a0e	8.8G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapAlnRep2.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	IMR90	cell	longPolyA	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5771	NA	LID45017	046WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapAlnRep2	bai	488f276e1053238367fed3966112ba43	6.7M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapAlnRep2.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	IMR90	cell	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-03-16	2012-05-14	6044	GSM981249	LID45016,LID45017	045WC,046WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapContigs	bedRnaElements	607c35255d73bc309212eecd0efbe6b3	11M	iIDR	NA	NA	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapContigs.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsDeNovo	IMR90	cell	longPolyA	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002629	2012-05-30	2013-03-02	6979	GSM981249	LID45017,LID45016	046WC,045WC	Illumina_HiSeq_2000	Nist14	NA	gff	7221bbad86eab126c41a20d29cca6a2d	31M	iIDR	NA	NA	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapExonsDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsGencV10	IMR90	cell	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-03-27	2012-05-14	6391	GSM981249	LID45016,LID45017	045WC,046WC	Illumina_HiSeq_2000	Nist14	NA	gtf	d39770eaef5c3b9cf65adf273e4ced59	20M	iIDR	NA	NA	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapExonsGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	IMR90	cell	longPolyA	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5781	GSM981249	LID45016	045WC	Illumina_HiSeq_2000	Nist14	NA	fastq	c7212d301510b055e2e7876b265df337	9.2G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapFastqRd1Rep1.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	IMR90	cell	longPolyA	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5771	GSM981249	LID45017	046WC	Illumina_HiSeq_2000	Nist14	NA	fastq	6c98b575f3caedb88f054e4444afded6	5.9G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapFastqRd1Rep2.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	IMR90	cell	longPolyA	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5781	GSM981249	LID45016	045WC	Illumina_HiSeq_2000	Nist14	NA	fastq	1a53853d97ed1bf5fd1eb8d036f67f2d	9.4G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapFastqRd2Rep1.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	IMR90	cell	longPolyA	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5771	GSM981249	LID45017	046WC	Illumina_HiSeq_2000	Nist14	NA	fastq	f9875eff772cdafa2292132c659fbffc	6.1G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapFastqRd2Rep2.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneDeNovo	IMR90	cell	longPolyA	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002629	2012-07-16	2013-04-16	7431	GSM981249	LID45017,LID45016	046WC,045WC	Illumina_HiSeq_2000	Nist14	NA	gff	bd314e4677983ecdb1ab785da2023811	1.1M	iIDR	NA	046WC+,045WC+	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapGeneDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	GeneGencV10	IMR90	cell	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-03-27	2012-05-14	6391	GSM981249	LID45016,LID45017	045WC,046WC	Illumina_HiSeq_2000	Nist14	NA	gtf	40da3fcb1ecd856f83e6442462f83d66	1.9M	iIDR	NA	NA	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapGeneGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Junctions	IMR90	cell	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-03-16	2012-05-14	6074	GSM981249	LID45016,LID45017	045WC,046WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapJunctions	bedRnaElements	4b2b82cf77267849752a2d1443e4a5d0	15M	iIDR	NA	NA	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapJunctions.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	IMR90	cell	longPolyA	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5781	GSM981249	LID45016	045WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapMinusRep1	bigWig	87f1004ddf6986676973140ca337965d	148M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapMinusRep1.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	MinusSignal	IMR90	cell	longPolyA	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5771	GSM981249	LID45017	046WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapMinusRep2	bigWig	8bc83d18da04185ab2c2e5a0f5a98043	107M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapMinusRep2.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	IMR90	cell	longPolyA	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5781	GSM981249	LID45016	045WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapPlusRep1	bigWig	7c6653928e09c95dceabeba050483cfd	152M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapPlusRep1.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	PlusSignal	IMR90	cell	longPolyA	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5771	GSM981249	LID45017	046WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapPlusRep2	bigWig	d5717c12ff57b3260c348c2355b81df8	110M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapPlusRep2.bigWig
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	IMR90	cell	longPolyA	2x101D	1	ENCODE Jul 2012 Freeze	wgEncodeEH002629	2012-07-26	2013-04-26	7666	GSM981249	LID45016	045WC	Illumina_HiSeq_2000	Nist14	NA	pdf	4d6007689937335d781410e3a15ce42b	431K	NA	NA	045WC+	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapProtocolRep1.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Protocol	IMR90	cell	longPolyA	2x101D	2	ENCODE Jul 2012 Freeze	wgEncodeEH002629	2012-07-26	2013-04-26	7679	GSM981249	LID45017	046WC	Illumina_HiSeq_2000	Nist14	NA	pdf	1218df668d3dcbcdfd5e26b41e825168	431K	NA	NA	046WC+	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapProtocolRep2.pdf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	IMR90	cell	longPolyA	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5781	GSM981249	LID45016	045WC	Illumina_HiSeq_2000	Nist14	NA	spikeins	7c6f167e4bd110681d6f6b80e01ec9c5	326M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapSpikeinsRep1.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Spikeins	IMR90	cell	longPolyA	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-02-17	2012-05-14	5771	GSM981249	LID45017	046WC	Illumina_HiSeq_2000	Nist14	NA	spikeins	f7784c4a13a4bf9a18f2db9f63b71d2d	172M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapSpikeinsRep2.spikeins
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptDeNovo	IMR90	cell	longPolyA	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002629	2012-07-16	2013-04-16	7431	GSM981249	LID45017,LID45016	046WC,045WC	Illumina_HiSeq_2000	Nist14	NA	gtf	65de47738dacd4c352729511b278a316	1.6M	iIDR	NA	046WC+,045WC+	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapTranscriptDeNovo.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	TranscriptGencV10	IMR90	cell	longPolyA	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002629	2012-03-27	2012-05-14	6391	GSM981249	LID45016,LID45017	045WC,046WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellPapTranscriptGencV10	gtf	b0d8ccfbef53da5eb46be55c5ab207b4	5.1M	iIDR	NA	NA	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellPapTranscriptGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	IMR90	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002623	2012-02-17	2012-11-16	5768	NA	LID45238	045WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellTotalAlnRep1	bam	5f3b458260d9917ee07f287f561fbacf	18G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellTotalAlnRep1.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	IMR90	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002623	2012-02-17	2012-11-16	5768	NA	LID45238	045WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellTotalAlnRep1	bai	904db66b92aaeaecb709e8fb626cf719	8.7M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellTotalAlnRep1.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	IMR90	cell	total	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002623	2012-02-17	2012-11-17	5783	NA	LID45239	046WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellTotalAlnRep2	bam	c14f95ccd2c7e421725247d9c3bf9768	16G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellTotalAlnRep2.bam
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Alignments	IMR90	cell	total	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002623	2012-02-17	2012-11-17	5783	NA	LID45239	046WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellTotalAlnRep2	bai	04ff8327f2fed5ab3eb193e5b55eb1d9	8.5M	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellTotalAlnRep2.bam.bai
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	Contigs	IMR90	cell	total	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002623	2012-03-16	2012-12-16	6021	GSM981243	LID45238,LID45239	045WC,046WC	Illumina_HiSeq_2000	Nist14	wgEncodeCshlLongRnaSeqImr90CellTotalContigs	bedRnaElements	2e5fcd92c68937369d89d0b3e51cd7bb	32M	iIDR	NA	NA	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellTotalContigs.bedRnaElements.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsDeNovo	IMR90	cell	total	2x101D	NA	ENCODE Jul 2012 Freeze	wgEncodeEH002623	2012-05-30	2013-03-02	6935	GSM981243	LID45238,LID45239	045WC,046WC	Illumina_HiSeq_2000	Nist14	NA	gff	3278ff6e4ab786fa726d1e77039931bf	14M	iIDR	NA	NA	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellTotalExonsDeNovo.gff.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	ExonsGencV10	IMR90	cell	total	2x101D	NA	ENCODE Mar 2012 Freeze	wgEncodeEH002623	2012-03-27	2012-12-27	6367	GSM981243	LID45238,LID45239	045WC,046WC	Illumina_HiSeq_2000	Nist14	NA	gtf	96126de2bac01eaa1839c77de2103bad	20M	iIDR	NA	NA	58607680	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellTotalExonsGencV10.gtf.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	IMR90	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002623	2012-02-17	2012-11-16	5768	GSM981243	LID45238	045WC	Illumina_HiSeq_2000	Nist14	NA	fastq	47fc17ab6a3ac42d99ce6d3c264085c9	12G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellTotalFastqRd1Rep1.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd1	IMR90	cell	total	2x101D	2	ENCODE Mar 2012 Freeze	wgEncodeEH002623	2012-02-17	2012-11-17	5783	GSM981243	LID45239	046WC	Illumina_HiSeq_2000	Nist14	NA	fastq	3a9c12fc030d937999fa2456cdfd0c69	9.8G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellTotalFastqRd1Rep2.fastq.gz
wgEncode	Gingeras	CSHL	wgEncodeCshlLongRnaSeq	RnaSeq	FastqRd2	IMR90	cell	total	2x101D	1	ENCODE Mar 2012 Freeze	wgEncodeEH002623	2012-02-17	2012-11-16	5768	GSM981243	LID45238	045WC	Illumina_HiSeq_2000	Nist14	NA	fastq	194ec458645a9e85264143d9d37de5db	12G	NA	NA	NA	NA	NA	NA	NA	NA	NA	wgEncodeCshlLongRnaSeqImr90CellTotalFastqRd2Rep1.fastq.gz
