project	grant	lab	composite	dataType	view	cell	treatment	antibody	control	replicate	dataVersion	dccAccession	dateSubmitted	dateUnrestricted	subId	setType	controlId	type	md5sum	size	geoSampleAccession	labVersion	tableName	origAssembly	dateResubmitted	objStatus	submittedDataVersion	softwareVersion	filename
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Nrf1	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH001802	2010-06-11	2011-03-11	1348	exp	wgEncodeEH001791	bam	6a4689a4ad23731203f29f65dec20e1d	357M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Nrf1IggrabAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Nrf1	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH001802	2010-06-11	2011-03-11	1348	exp	wgEncodeEH001791	bai	7bcaa91b8d9d9abf2a55f37f134eedd9	5.8M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Nrf1IggrabAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	HepG2	None	Nrf1	IgG-rab	NA	ENCODE June 2010 Freeze	wgEncodeEH001802	2010-06-11	2011-03-11	1348	exp	wgEncodeEH001791	narrowPeak	93490f7f74f8c8cb15d2f02f087ed272	69K	GSM935648	PeakSeq1.0	wgEncodeSydhTfbsHepg2Nrf1IggrabPk	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Nrf1IggrabPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	None	Nrf1	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH001802	2010-06-11	2011-03-11	1348	exp	wgEncodeEH001791	fastq	e28dbba53b66e60168ef5f7c5ab98ee9	929M	GSM935648	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Nrf1IggrabRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	None	Nrf1	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH001802	2010-06-11	2011-03-11	1348	exp	wgEncodeEH001791	fastq	c4f8822dda9cf612d60aab0a4f55bc39	956M	GSM935648	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Nrf1IggrabRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	HepG2	None	Nrf1	IgG-rab	NA	ENCODE Jan 2011 Freeze	wgEncodeEH001802	2010-12-06	2011-09-06	3072	exp	wgEncodeEH001791	bigWig	9aa2ff1081a1b9f08206046a588f8ede	426M	GSM935648	PeakSeq1.0	wgEncodeSydhTfbsHepg2Nrf1IggrabSig	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Nrf1IggrabSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	p300_(SC-584)	IgG-rab	1	ENCODE Mar 2012 Freeze	wgEncodeEH001862	2011-03-31	2011-12-31	3872	exp	wgEncodeEH001791	bam	c1f3a74b81a84de60096b5b003766075	385M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2P300sc582IggrabAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	p300_(SC-584)	IgG-rab	1	ENCODE Mar 2012 Freeze	wgEncodeEH001862	2011-03-31	2011-12-31	3872	exp	wgEncodeEH001791	bai	016b824e10b23b76df5c725bb09ea061	5.9M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2P300sc582IggrabAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	p300_(SC-584)	IgG-rab	2	ENCODE Mar 2012 Freeze	wgEncodeEH001862	2011-03-31	2011-12-31	3872	exp	wgEncodeEH001791	bam	eeb3bfda1ad625d117646193d092f3dc	461M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2P300sc582IggrabAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	p300_(SC-584)	IgG-rab	2	ENCODE Mar 2012 Freeze	wgEncodeEH001862	2011-03-31	2011-12-31	3872	exp	wgEncodeEH001791	bai	93046f911ae291f41aeb59a4d42cc096	5.9M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2P300sc582IggrabAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	HepG2	None	p300_(SC-584)	IgG-rab	NA	ENCODE Mar 2012 Freeze	wgEncodeEH001862	2011-03-31	2011-12-31	3872	exp	wgEncodeEH001791	narrowPeak	04470fbb0ce8e016739920216e6751bd	640K	GSM935545	PeakSeq1.0	wgEncodeSydhTfbsHepg2P300sc582IggrabPk	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2P300sc582IggrabPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	None	p300_(SC-584)	IgG-rab	1	ENCODE Mar 2012 Freeze	wgEncodeEH001862	2011-03-31	2011-12-31	3872	exp	wgEncodeEH001791	fastq	d7bf481c26a6acebb0895bccf770c760	688M	GSM935545	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2P300sc582IggrabRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	None	p300_(SC-584)	IgG-rab	2	ENCODE Mar 2012 Freeze	wgEncodeEH001862	2011-03-31	2011-12-31	3872	exp	wgEncodeEH001791	fastq	857e575126c3907b694420a47f121adc	897M	GSM935545	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2P300sc582IggrabRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	HepG2	None	p300_(SC-584)	IgG-rab	NA	ENCODE Mar 2012 Freeze	wgEncodeEH001862	2011-03-31	2011-12-31	3872	exp	wgEncodeEH001791	bigWig	d4c5579e9c5946d50c157ba502e934f0	339M	GSM935545	PeakSeq1.0	wgEncodeSydhTfbsHepg2P300sc582IggrabSig	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2P300sc582IggrabSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	forskolin	PGC1A	std	1	ENCODE Jan 2010 Freeze	wgEncodeEH000757	2010-01-15	2010-10-15	1071	exp	wgEncodeEH000755	fastq	31c6d133b80a6cbbff2e4c403b4e80ae	236M	GSM935623	Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pgc1aForsklnRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	forskolin	PGC1A	std	2	ENCODE Jan 2010 Freeze	wgEncodeEH000757	2010-01-15	2010-10-15	1071	exp	wgEncodeEH000755	fastq	ab001895e58f73b59e0b0219ae130ef5	143M	GSM935623	Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pgc1aForsklnRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	forskolin	PGC1A	std	1	ENCODE June 2010 Freeze	wgEncodeEH000757	2010-01-15	2010-10-15	1374	exp	wgEncodeEH000755	bam	469c2a9f54856d92688add3d6fe6db18	313M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pgc1aForsklnStdAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	forskolin	PGC1A	std	1	ENCODE June 2010 Freeze	wgEncodeEH000757	2010-01-15	2010-10-15	1374	exp	wgEncodeEH000755	bai	82008dc3a89cb6e175c1343808b8bacc	5.7M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pgc1aForsklnStdAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	forskolin	PGC1A	std	2	ENCODE June 2010 Freeze	wgEncodeEH000757	2010-01-15	2010-10-15	1384	exp	wgEncodeEH000755	bam	f7bea87ee046e807eab9416efc94cb40	185M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pgc1aForsklnStdAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	forskolin	PGC1A	std	2	ENCODE June 2010 Freeze	wgEncodeEH000757	2010-01-15	2010-10-15	1384	exp	wgEncodeEH000755	bai	2e5da12980ce6fc8f6432bcb6e9c729b	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pgc1aForsklnStdAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	HepG2	forskolin	PGC1A	std	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000757	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000755	narrowPeak	01da60498ea99aceb0fe8af7973910c7	1.6K	GSM935623	NA	wgEncodeSydhTfbsHepg2Pgc1aForsklnStdPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pgc1aForsklnStdPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	HepG2	forskolin	PGC1A	std	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000757	2010-12-02	2011-09-01	3055	exp	wgEncodeEH000755	bigWig	aeddd922f9c4ae4bd44ef607042ce7a8	331M	GSM935623	NA	wgEncodeSydhTfbsHepg2Pgc1aForsklnStdSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pgc1aForsklnStdSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	forskolin	Pol2	std	1	ENCODE Jan 2010 Freeze	wgEncodeEH000758	2010-01-15	2010-10-15	1072	exp	wgEncodeEH000755	fastq	f1f8924d0a650a05c5c9568f007700e9	216M	GSM935628	Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2ForsklnRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	forskolin	Pol2	std	2	ENCODE Jan 2010 Freeze	wgEncodeEH000758	2010-01-15	2010-10-15	1072	exp	wgEncodeEH000755	fastq	5955f762607a4409dc5e0dc51f4c145e	99M	GSM935628	Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2ForsklnRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	forskolin	Pol2	std	1	ENCODE June 2010 Freeze	wgEncodeEH000758	2010-01-15	2010-10-15	1374	exp	wgEncodeEH000755	bam	8ad083e2a603fe2c91fa15454ab2f32f	271M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	forskolin	Pol2	std	1	ENCODE June 2010 Freeze	wgEncodeEH000758	2010-01-15	2010-10-15	1374	exp	wgEncodeEH000755	bai	b27860f5f0908a6728af7fce88633bc1	5.6M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	forskolin	Pol2	std	2	ENCODE June 2010 Freeze	wgEncodeEH000758	2010-01-15	2010-10-15	1384	exp	wgEncodeEH000755	bam	da0d28a9fbad103e54ec40aa9502ec8c	122M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	forskolin	Pol2	std	2	ENCODE June 2010 Freeze	wgEncodeEH000758	2010-01-15	2010-10-15	1384	exp	wgEncodeEH000755	bai	3f946dacec7c6bc2accc80de507f1de6	5.5M	NA	remapped from hg18, Illumina 2.0, low confidence sequences excluded.  Data paired with HepG2_Forskolin_Control.	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	HepG2	forskolin	Pol2	std	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000758	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000755	narrowPeak	b8e66bf6d7770eb2e827523dff0c0422	295K	GSM935628	NA	wgEncodeSydhTfbsHepg2Pol2ForsklnStdPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2ForsklnStdPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	HepG2	forskolin	Pol2	std	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000758	2010-12-02	2011-09-01	3055	exp	wgEncodeEH000755	bigWig	af45c52b3c1d2e4949ef8d50de51c837	172M	GSM935628	NA	wgEncodeSydhTfbsHepg2Pol2ForsklnStdSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2ForsklnStdSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Pol2	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH001792	2010-04-27	2011-01-27	1179	exp	wgEncodeEH001791	bam	1eee87868a9859a30e7ee9c838c0e98a	280M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Pol2	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH001792	2010-04-27	2011-01-27	1179	exp	wgEncodeEH001791	bai	ac0de7154b47afc79666506b990b471c	5.7M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Pol2	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH001792	2010-04-27	2011-01-27	1179	exp	wgEncodeEH001791	bam	0c182a2b0e7edf160bf6056c6cde286d	354M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Pol2	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH001792	2010-04-27	2011-01-27	1179	exp	wgEncodeEH001791	bai	8ea164a5911894e4dc59c164b40d54bd	5.8M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	HepG2	None	Pol2	IgG-rab	NA	ENCODE June 2010 Freeze	wgEncodeEH001792	2010-04-27	2011-01-27	1179	exp	wgEncodeEH001791	narrowPeak	88d3d67944fd3c139fc860c097be8c71	818K	GSM935603	PeakSeq1.0	wgEncodeSydhTfbsHepg2Pol2IggrabPk	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2IggrabPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	None	Pol2	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH001792	2010-04-27	2011-01-27	1179	exp	wgEncodeEH001791	fastq	6f4a5c70e11d8f601d7680dff2633131	847M	GSM935603	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2IggrabRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	None	Pol2	IgG-rab	2	ENCODE June 2010 Freeze	wgEncodeEH001792	2010-04-27	2011-01-27	1179	exp	wgEncodeEH001791	fastq	beb5d357c691040928bfa5c40e3416db	964M	GSM935603	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2IggrabRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	HepG2	None	Pol2	IgG-rab	NA	ENCODE Jan 2011 Freeze	wgEncodeEH001792	2010-12-06	2011-09-06	3072	exp	wgEncodeEH001791	bigWig	f7114cc0f62a7245b978b306d494ad1d	386M	GSM935603	PeakSeq1.0	wgEncodeSydhTfbsHepg2Pol2IggrabSig	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2IggrabSig.bigWig
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	pravastatin	Pol2	std	1	ENCODE June 2010 Freeze	wgEncodeEH000641	2009-02-27	2009-11-27	1374	exp	wgEncodeEH000640	bam	6246b73cfc265ef307969c4bb47580b5	80M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep1.bam
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	pravastatin	Pol2	std	1	ENCODE June 2010 Freeze	wgEncodeEH000641	2009-02-27	2009-11-27	1374	exp	wgEncodeEH000640	bai	1807a7feb41ea05eb7354bcc25574b72	5.5M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep1.bam.bai
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	pravastatin	Pol2	std	2	ENCODE June 2010 Freeze	wgEncodeEH000641	2009-02-27	2009-11-27	1384	exp	wgEncodeEH000640	bam	3c167e6efd76782a5f4ca43915f4f602	145M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep2.bam
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	pravastatin	Pol2	std	2	ENCODE June 2010 Freeze	wgEncodeEH000641	2009-02-27	2009-11-27	1384	exp	wgEncodeEH000640	bai	5c82866f67eb972f47fc1db010cbdc76	5.6M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep2.bam.bai
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	pravastatin	Pol2	std	3	ENCODE June 2010 Freeze	wgEncodeEH000641	2009-02-27	2009-11-27	1391	exp	wgEncodeEH000640	bam	47ddd5e1cde6222ed772bc1eeb7a2768	204M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep3.bam
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	pravastatin	Pol2	std	3	ENCODE June 2010 Freeze	wgEncodeEH000641	2009-02-27	2009-11-27	1391	exp	wgEncodeEH000640	bai	d20c6d78406aa3e45f6bdb208318d903	5.6M	NA	remapped from hg18	NA	hg18	2010-06-11	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep3.bam.bai
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Peaks	HepG2	pravastatin	Pol2	std	NA	ENCODE Mar 2012 Freeze	wgEncodeEH000641	2011-06-03	2012-03-03	4165	exp	wgEncodeEH000640	narrowPeak	972c5ce2f823b520d52b1ae57310108d	80K	GSM935312	NA	wgEncodeSydhTfbsHepg2Pol2PravastStdPk	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2PravastStdPk.narrowPeak.gz
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	Signal	HepG2	pravastatin	Pol2	std	NA	ENCODE Jan 2011 Freeze	wgEncodeEH000641	2010-12-02	2011-09-01	3055	exp	wgEncodeEH000640	bigWig	3dbf1663c8899dcaea6b4fdf34cfafa0	296M	GSM935312	NA	wgEncodeSydhTfbsHepg2Pol2PravastStdSig	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2PravastStdSig.bigWig
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	pravastatin	Pol2	std	1	ENCODE Feb 2009 Freeze	wgEncodeEH000641	2009-02-27	2009-11-27	241	exp	wgEncodeEH000640	fastq	ca5b04b6dac6d30cd57f88a52f6b3455	62M	GSM935312	NA	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2RawDataRep1.fastq.gz
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	pravastatin	Pol2	std	2	ENCODE Feb 2009 Freeze	wgEncodeEH000641	2009-02-27	2009-11-27	241	exp	wgEncodeEH000640	fastq	d362350be83c7d9713161f5a6954a151	111M	GSM935312	NA	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2RawDataRep2.fastq.gz
wgEncode	Snyder	Yale	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	pravastatin	Pol2	std	3	ENCODE Feb 2009 Freeze	wgEncodeEH000641	2009-02-27	2009-11-27	241	exp	wgEncodeEH000640	fastq	6758e6cb0a9eac452c17a363f750d749	163M	GSM935312	NA	NA	hg18	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2RawDataRep3.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Pol2(phosphoS2)	IgG-rab	1	ENCODE Mar 2012 Freeze	wgEncodeEH001860	2011-03-31	2011-12-31	3873	exp	wgEncodeEH001791	bam	d0de7df05b0689c1d820549049965652	397M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2s2IggrabAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Pol2(phosphoS2)	IgG-rab	1	ENCODE Mar 2012 Freeze	wgEncodeEH001860	2011-03-31	2011-12-31	3873	exp	wgEncodeEH001791	bai	f8190c9daaa6f4d557730c5316d24f38	5.9M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2s2IggrabAlnRep1.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Pol2(phosphoS2)	IgG-rab	2	ENCODE Mar 2012 Freeze	wgEncodeEH001860	2011-03-31	2011-12-31	3873	exp	wgEncodeEH001791	bam	f811440681d2070bd97357a36b8d10af	487M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2s2IggrabAlnRep2.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Pol2(phosphoS2)	IgG-rab	2	ENCODE Mar 2012 Freeze	wgEncodeEH001860	2011-03-31	2011-12-31	3873	exp	wgEncodeEH001791	bai	ea7e50756a4530affd7f692332c5284d	5.9M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2s2IggrabAlnRep2.bam.bai
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Peaks	HepG2	None	Pol2(phosphoS2)	IgG-rab	NA	ENCODE Mar 2012 Freeze	wgEncodeEH001860	2011-03-31	2011-12-31	3873	exp	wgEncodeEH001791	narrowPeak	376a369f55dd5124d1c50c8b5dd08b76	1.2M	GSM935543	PeakSeq1.0	wgEncodeSydhTfbsHepg2Pol2s2IggrabPk	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2s2IggrabPk.narrowPeak.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	None	Pol2(phosphoS2)	IgG-rab	1	ENCODE Mar 2012 Freeze	wgEncodeEH001860	2011-03-31	2011-12-31	3873	exp	wgEncodeEH001791	fastq	a6506b87611477bc62723d7b13ad4d5f	756M	GSM935543	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2s2IggrabRawDataRep1.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	RawData	HepG2	None	Pol2(phosphoS2)	IgG-rab	2	ENCODE Mar 2012 Freeze	wgEncodeEH001860	2011-03-31	2011-12-31	3873	exp	wgEncodeEH001791	fastq	4f1fb5746cf68a6f5e4aaccb582b5223	960M	GSM935543	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2s2IggrabRawDataRep2.fastq.gz
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Signal	HepG2	None	Pol2(phosphoS2)	IgG-rab	NA	ENCODE Mar 2012 Freeze	wgEncodeEH001860	2011-03-31	2011-12-31	3873	exp	wgEncodeEH001791	bigWig	5c70e352cc6f7762d103bc2f1113acc2	348M	GSM935543	PeakSeq1.0	wgEncodeSydhTfbsHepg2Pol2s2IggrabSig	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Pol2s2IggrabSig.bigWig
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Rad21	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH001803	2010-06-11	2011-03-11	1349	exp	wgEncodeEH001791	bam	8347116df51ccfc8e2fc4d0ebf4cea37	377M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Rad21IggrabAlnRep1.bam
wgEncode	Snyder	Stanford	wgEncodeSydhTfbs	ChipSeq	Alignments	HepG2	None	Rad21	IgG-rab	1	ENCODE June 2010 Freeze	wgEncodeEH001803	2010-06-11	2011-03-11	1349	exp	wgEncodeEH001791	bai	cee740901b804e7b83b9853cacd9a3b1	5.8M	NA	NA	NA	hg19	NA	NA	NA	NA	wgEncodeSydhTfbsHepg2Rad21IggrabAlnRep1.bam.bai
